product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P9905-205,Books,Personal Finance Basics,Good product overall with minor issues.,4,"Dec 09, 2022",C98110,S. Dubois,8099-83,31
P2670-854,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,21-02-2024,C15965,Alex  Lee,7241 MV,42
P1378-822,Toys,Building Block Set,,4,02/16/2021,C32254,robin de vries,2967,47
P9896-556,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,22 Jan 2023,C45587,Jamie Garcia,7337 OV,45
P8373-269,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,02/07/2021,C95242,Jamie  Dubois,2598-71,30
P8417-376,Books,Cookbook: Easy Weeknight Meals,Good product overall with minor issues.,4,08-06-2020,C36169,Morgan  De  Vries,05117,74
P6756-883,Books,Sci-Fi Adventure,"Average experience, nothing special.",3,16/05/2020,C49388,MORGAN MARTINS,2400 ZV,24
P2412-466,Groceries,Dark Chocolate Bar,"Great quality, very happy with this purchase.",5,01/02/2020,C63230,Jamie  Brown,02720,57
P9482-677,Toys,Remote Control Car,"Very disappointed, would not recommend.",1,2021-01-31,C88475,M. Johnson,2650-99,41
P7708-581,Pet Supplies,Grain-Free Dog Food,"Average experience, nothing special.",3,13-05-2020,C25114,Sam  Taylor,09989,80
P3900-906,Books,Personal Finance Basics,"Average experience, nothing special.",3,06-02-2021,C13927,casey de vries,01800,31
P7807-347,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,2020-07-24,C77030,CASEY DUBOIS,06603,67
P6742-315,Books,Thriller Novel,"Very disappointed, would not recommend.",1,06-03-2024,C27024,Jamie  De  Vries,07191,40
P5751-220,Beauty,Nourishing Hair Mask,"Not very satisfied, has several problems.",2,14/01/2022,C26521,Sam  Garcia,5135 ON,49
P9035-995,Groceries,Dark Chocolate Bar,"Great quality, very happy with this purchase.",5,03/09/2024,C16523,jamie brown,9029-17,24
P8358-721,Electronics,4K Ultra HD Smart TV,Good product overall with minor issues.,4,08/15/2023,C54505,Sam Dubois,08014,37
P8354-623,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,21/02/2024,C29762,sam taylor,8496,19
P5104-998,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,"Feb 15, 2021",C66147,J. Garcia,9904,44
P8798-954,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,"Feb 25, 2020",C31329,Casey  Martins,03428,36
P7162-342,Groceries,Gluten-Free Pasta,"Not very satisfied, has several problems.",2,11 Oct 2024,C58994,Morgan  De  Vries,9361,29
P1772-710,Toys,Remote Control Car,"Great quality, very happy with this purchase.",5,11/08/2022,C72491,SAM SMITH,04502,32
P1059-701,Sports,Foam Roller,Good product overall with minor issues.,4,07 May 2021,C75853,,06579,36
P4471-924,Clothing,Waterproof Hiking Jacket,"Already considering a replacement, which says enough.",2,,C70992,J. Garcia,9155,20
P1274-183,Books,Productivity Guidebook,"Not very satisfied, has several problems.",2,2023-04-09,C34253,,07831,37
P4024-851,Office,Wireless Mouse,"Great quality, very happy with this purchase.",5,25/06/2024,C50315,Casey De Vries,6964 SC,31
P9193-175,Sports,Foam Roller,"Not very satisfied, has several problems.",2,17/11/2021,C42690,Taylor  De  Vries,09887,40
P6801-691,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,07 Dec 2022,C10205,ALEX SMITH,05588,67
P6883-262,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,25/02/2024,C16063,JAMIE HERNANDEZ,6241,41
P1529-196,Home & Kitchen,Electric Kettle,"Not very satisfied, has several problems.",2,27-11-2023,C24988,Sam Hernandez,07958,38
P3475-929,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,08/18/2024,C29792,S. Johnson,04855,41
P1012-539,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,08/05/2024,C61915,J. Brown,2372,39
P1779-258,Beauty,Gentle Face Cleanser,,2,"Apr 08, 2024",C54041,morgan dubois,5868-25,54
P4843-345,Sports,Foam Roller,"Average experience, nothing special.",3,08 Mar 2024,C20200,Jamie  Garcia,3801 AF,36
P3810-193,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,"Jun 02, 2020",C73092,Alex Johnson,2158 EV,79
P1690-569,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,08/11/2020,C76287,Chris  Garcia,2801,46
P3092-129,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,06/04/2022,C67323,Robin  Taylor,09530,29
P1457-445,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,"Apr 23, 2022",C31606,morgan brown,2047 PH,34
P2422-584,Toys,Plush Teddy Bear,"Average experience, nothing special.",3,17 Aug 2024,C72270,Casey  Garcia,9964,37
P8925-479,Home & Kitchen,Non-Stick Frying Pan Set,Good product overall with minor issues.,4,14-12-2024,C61388,SAM TAYLOR,5410,18
P7057-525,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,18/04/2020,C33691,TAYLOR DE VRIES,6557-57,42
P7716-567,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,2022-07-20,C36715,Robin Garcia,7584-23,46
P2480-536,Sports,Cycling Helmet,Good product overall with minor issues.,4,"Jul 10, 2021",C79513,casey hernandez,04773,33
P2745-659,Groceries,Organic Almond Butter,"Very disappointed, would not recommend.",1,"Sep 02, 2021",C14168,Pat Johnson,08179,33
P3918-417,Groceries,Dark Chocolate Bar,Good product overall with minor issues.,4,"Sep 27, 2023",C27313,S. Brown,09127,25
P4310-844,Books,Thriller Novel,"Great quality, very happy with this purchase.",5,"Jan 11, 2023",C18162,M. Garcia,6682-30,39
P2493-648,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,05 May 2024,C88079,pat brown,8747 VK,45
P5120-397,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,2020-06-06,C51599,jamie martins,5761-22,25
P4504-279,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,"Jul 21, 2022",C46979,Alex Lee,7192,18
P8690-176,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,04-06-2020,C19243,JAMIE JOHNSON,9004,30
P5219-467,Office,Wireless Mouse,"Average experience, nothing special.",3,10/28/2023,C71546,SAM MARTINS,3335 QG,69
P3286-756,Books,Productivity Guidebook,Good product overall with minor issues.,4,04/17/2023,C60220,CHRIS GARCIA,4545 HJ,32
P7236-940,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,14 Sep 2022,C75563,Sam  De  Vries,03512,44
P2043-458,Pet Supplies,Pet Grooming Brush,"Great quality, very happy with this purchase.",5,"Jan 03, 2020",C87198,Casey  Lee,07278,42
P2835-956,Books,Thriller Novel,Good product overall with minor issues.,4,"Oct 25, 2024",C39763,taylor dubois,4080 CI,37
P5768-155,Books,Thriller Novel,"Great quality, very happy with this purchase.",5,24 Feb 2024,C24770,Jordan  Brown,3101-52,28
P8431-121,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,09 Jun 2021,C89321,Casey Taylor,02432,34
P3637-191,Office,Desk Organizer,Good product overall with minor issues.,4,05/29/2021,C56930,Casey De Vries,7489 SE,48
P1979-174,Pet Supplies,Grain-Free Dog Food,"Very disappointed, would not recommend.",1,"Oct 08, 2020",C24369,MORGAN BROWN,01238,37
P7612-946,Sports,Cycling Helmet,"Very disappointed, would not recommend.",1,24/12/2023,C26440,JORDAN DUBOIS,2328,44
P6032-515,Toys,Building Block Set,"Very disappointed, would not recommend.",1,19-07-2020,C59858,Casey  Martins,2322,51
P7712-592,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,15/07/2020,C39669,,03290,44
P4112-637,Toys,Remote Control Car,"Not very satisfied, has several problems.",2,16-11-2024,C41234,Casey Smith,1229-25,67
P8080-207,Pet Supplies,Grain-Free Dog Food,"Great quality, very happy with this purchase.",5,02/22/2021,C44018,Casey Martins,5260 DA,44
P1839-564,Home & Kitchen,Non-Stick Frying Pan Set,"Not very satisfied, has several problems.",2,04 Nov 2021,C58715,ROBIN SMITH,04009,28
P5601-278,Office,Wireless Mouse,"Great quality, very happy with this purchase.",5,01/02/2020,C94625,alex de vries,7986-66,30
P9382-647,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,"Oct 17, 2021",C95642,SAM DE VRIES,7451 ZE,18
P7940-355,Beauty,Daily SPF 50 Sunscreen,,3,"Mar 24, 2024",C30667,J. Dubois,01412,79
P9954-268,Books,Thriller Novel,"Great quality, very happy with this purchase.",5,2022-12-10,C66843,M. Lee,8271-66,18
P1829-828,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,"Jan 17, 2024",C53940,Alex Taylor,07353,73
P4295-638,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,"Sep 20, 2021",C66839,Alex  Brown,07714,74
P1077-879,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,03/11/2020,C74541,casey hernandez,1950-42,79
P8583-732,Books,Personal Finance Basics,"Average experience, nothing special.",3,23/11/2020,C32216,C. Brown,8906-33,43
P4802-106,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,22/09/2023,C40173,Sam  Hernandez,03724,34
P5047-429,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,2024-05-05,C95242,Pat Martins,6190 ZZ,28
P4787-941,Books,Productivity Guidebook,"Not very satisfied, has several problems.",2,02-11-2024,C98598,sam taylor,7944-31,59
P7428-433,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,2020-11-15,C35603,TAYLOR BROWN,9021-36,64
P3923-592,Groceries,Organic Almond Butter,Good product overall with minor issues.,4,2022-10-13,C17556,jamie martins,7392,42
P8549-443,Groceries,Gluten-Free Pasta,"Average experience, nothing special.",3,"Dec 20, 2020",C33427,Robin  Martins,4378-15,30
P2318-512,Sports,Yoga Mat,"Very disappointed, would not recommend.",1,22 Nov 2022,C94649,Sam  Johnson,5529-12,65
P6686-308,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,20/10/2022,C27285,J. Garcia,6450 UC,29
P6771-393,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,01/04/2024,C59454,Jamie  De  Vries,09013,35
P3284-522,Beauty,Nourishing Hair Mask,"Great quality, very happy with this purchase.",5,05/14/2023,C14209,Morgan  Johnson,8555,53
P6311-318,Electronics,Fitness Smartwatch,Good product overall with minor issues.,4,"Jun 20, 2021",C16493,JORDAN DE VRIES,,67
P1174-673,Clothing,Organic Cotton T-Shirt,"Very disappointed, would not recommend.",1,2023-06-22,C31678,Casey Martins,7240 XJ,35
P4457-625,Sports,Adjustable Dumbbell Set,"Very disappointed, would not recommend.",1,09-05-2022,C56900,PAT DUBOIS,7101-47,32
P6148-443,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,28 May 2024,C48641,J. Hernandez,8879,41
P1622-369,Groceries,Dark Chocolate Bar,"Very disappointed, would not recommend.",1,"Sep 18, 2023",C66120,Robin  Taylor,6960-48,77
P6603-998,Home & Kitchen,Non-Stick Frying Pan Set,"Not very satisfied, has several problems.",2,2021-01-17,C88297,Pat Taylor,1471-10,49
P5870-683,Groceries,Dark Chocolate Bar,"Average experience, nothing special.",3,07/19/2024,C51656,J. De Vries,1379-21,20
P1529-483,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,30/01/2023,C97191,chris taylor,6325-95,38
P3575-284,Clothing,Slim Fit Jeans,"Average experience, nothing special.",3,2023-12-15,C47913,Pat  Dubois,3035 VX,49
P5843-866,Clothing,Slim Fit Jeans,Good product overall with minor issues.,4,21-07-2022,C29845,Pat  Garcia,9510-49,30
P5048-158,Groceries,Whole Bean Coffee,"Great quality, very happy with this purchase.",5,"May 22, 2020",C94902,Robin Brown,7224,52
P1045-285,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,07-04-2022,C87556,Pat  Taylor,08003,59
P4985-235,Books,Sci-Fi Adventure,"Nice quality and looks good. Could be slightly more durable, but still a good buy.",4,"Jul 09, 2020",C50495,Alex  Brown,3390,33
P1257-262,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,2023-07-14,C33873,Chris  Taylor,03705,34
P5033-809,Toys,Remote Control Car,Good product overall with minor issues.,4,27 Nov 2023,C44081,Chris Garcia,3736-77,45
P5881-655,Clothing,Slim Fit Jeans,Nice product with a thoughtful design. Could be a touch cheaper.,4,"May 09, 2020",C87773,chris smith,1420-99,26
P7791-189,Groceries,Extra Virgin Olive Oil,"Great quality, very happy with this purchase.",5,25 Feb 2024,C80285,alex brown,3539-44,27
P9388-213,Sports,Cycling Helmet,"Average experience, nothing special.",3,01/19/2023,C99607,PAT DE VRIES,9995 FI,52
P1290-547,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,02/02/2023,C60000,Jamie Hernandez,9844,34
P9026-525,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,"Sep 27, 2020",C75502,Morgan Brown,09401,29
P3812-387,Groceries,Extra Virgin Olive Oil,"Not very satisfied, has several problems.",2,2020-03-20,C99707,Casey Hernandez,6650,26
P3695-251,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,18 Apr 2023,C62192,sam garcia,2529 JG,38
P2560-784,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,12/04/2024,C22070,JAMIE SMITH,1525-39,23
P5461-353,Home & Kitchen,Memory Foam Pillow,"Average experience, nothing special.",3,2021-07-04,C80381,CASEY SMITH,2460 ZO,39
P5060-686,Clothing,Waterproof Hiking Jacket,,1,16-08-2020,C83530,taylor dubois,09754,59
P8809-254,Clothing,Running Sneakers,Good product overall with minor issues.,4,"Aug 03, 2020",C66728,C. Dubois,02204,39
P5824-865,Electronics,Fitness Smartwatch,Good product overall with minor issues.,4,22/03/2022,C95971,Jordan Hernandez,08340,28
P1244-704,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,16 Aug 2020,C73912,taylor smith,3425,28
P9031-949,Clothing,Running Sneakers,Good product overall with minor issues.,4,02/16/2022,C49340,Sam Smith,9762 MZ,26
P2173-126,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,2023-10-08,C14914,Jamie  Martins,6019,52
P4414-808,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,2024-02-06,C53799,Sam  Lee,5462 BF,40
P7994-941,Office,Wireless Mouse,"Great quality, very happy with this purchase.",5,16-10-2022,C12223,Casey Hernandez,3171-11,37
P2715-372,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,"Jan 18, 2022",C32194,C. Taylor,7826,28
P6181-347,Clothing,Running Sneakers,"Average experience, nothing special.",3,01/09/2021,C90402,Jamie Brown,05090,42
P4576-690,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,16 Dec 2023,C73011,pat de vries,9629 KQ,49
P8072-352,Beauty,Hydrating Face Serum,"Average experience, nothing special.",3,18-07-2020,C98519,A. De Vries,04612,36
P4102-153,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,10-01-2023,C44987,JORDAN JOHNSON,4128 VS,42
P1944-598,Office,Mechanical Keyboard,Good product overall with minor issues.,4,10-04-2022,C84674,Alex  Lee,1223 FJ,37
P3862-470,Pet Supplies,Grain-Free Dog Food,"Great quality, very happy with this purchase.",5,24/07/2024,C60113,M. Brown,1924 YG,52
P4724-637,Pet Supplies,Dog Chew Toy,Good product overall with minor issues.,4,07-04-2022,C87902,robin martins,4392,55
P7486-273,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,2021-08-04,C91957,Jamie  Hernandez,02722,49
P6341-104,Sports,Adjustable Dumbbell Set,"Not very satisfied, has several problems.",2,2024-04-21,C99173,S. Taylor,3157-77,38
P6034-664,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,02-10-2024,C94395,M. Dubois,04211,22
P5476-704,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,09/17/2020,C12877,S. Garcia,7247-21,34
P4586-124,Beauty,Hydrating Face Serum,"Not very satisfied, has several problems.",2,19-02-2023,C76717,TAYLOR TAYLOR,2005-93,75
P2529-235,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,"Apr 20, 2022",C42595,sam johnson,09110,20
P3337-271,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,2022-09-13,C16317,Robin  Garcia,1128 SU,20
P7018-856,Books,Productivity Guidebook,"Not very satisfied, has several problems.",2,20-10-2020,C60435,Pat  Dubois,2800 WM,48
P2291-205,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,03/01/2022,C62017,chris taylor,7428-67,55
P5252-261,Beauty,Daily SPF 50 Sunscreen,,4,05-10-2023,C26326,M. Garcia,2275 VO,62
P1590-329,Pet Supplies,Pet Grooming Brush,"Average experience, nothing special.",3,06-04-2022,C25158,Jamie  Garcia,1911 PG,30
P3029-555,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,09/06/2020,C16762,C. Smith,1822-75,31
P9076-319,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,17 Jan 2023,C30140,J. Smith,1520-48,65
P1777-867,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,26 May 2020,C40431,Robin Hernandez,3452-90,47
P5141-673,Groceries,Gluten-Free Pasta,"Great quality, very happy with this purchase.",5,2021-12-04,C23994,ALEX BROWN,2864-95,26
P9049-421,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,01/19/2021,C51989,Chris Taylor,6620-73,39
P7989-979,Clothing,Running Sneakers,"Average experience, nothing special.",3,"Dec 18, 2020",C96844,Jordan Brown,5598 XO,67
P8643-470,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,25/04/2022,C11016,sam dubois,06494,39
P8686-995,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,15/03/2020,C44432,R. Lee,6175-20,49
P8223-432,Books,Cookbook: Easy Weeknight Meals,"Average experience, nothing special.",3,2021-01-20,C66282,ROBIN DE VRIES,7334 NA,58
P7257-347,Toys,Family Board Game,"Very disappointed, would not recommend.",1,30/12/2022,C39029,,5355,39
P1783-980,Groceries,Gluten-Free Pasta,Good product overall with minor issues.,4,26-09-2024,C12682,PAT LEE,,38
P7016-643,Sports,Running Shorts,Good product overall with minor issues.,4,2022-10-29,C60766,R. Dubois,9845,27
P4560-703,Office,Desk Organizer,"Great quality, very happy with this purchase.",5,31 Oct 2022,C63490,Jamie Johnson,6856 HJ,33
P1919-906,Pet Supplies,Dog Chew Toy,"Great quality, very happy with this purchase.",5,,C74940,Morgan  Martins,8816-29,59
P6843-675,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,"Jun 10, 2023",C52370,MORGAN SMITH,8093,26
P4686-563,Clothing,Waterproof Hiking Jacket,"Not very satisfied, has several problems.",2,06/24/2024,C79951,Alex  Taylor,7363 FF,35
P4264-107,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,18/05/2023,C96434,Jordan Johnson,3566,29
P6528-748,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,11/16/2022,C86001,Chris  Hernandez,2530,74
P7492-924,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,22 Jul 2023,C71546,SAM MARTINS,3335 QG,69
P9033-792,Toys,Educational Puzzle Game,"Does what it promises and feels solid. Not perfect, but well worth the price.",4,"Oct 22, 2020",C11032,jordan brown,9564-73,28
P1820-134,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,06-03-2020,C88575,J. Taylor,5248,53
P4319-120,Toys,Plush Teddy Bear,"Very disappointed, would not recommend.",1,"Jan 16, 2024",C83327,Morgan Hernandez,5456-71,24
P4469-139,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,28-06-2023,C71031,jordan martins,,58
P5401-329,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,08/29/2021,C24214,Morgan  Dubois,02695,43
P4357-375,Clothing,Running Sneakers,"Average experience, nothing special.",3,27-02-2023,C66814,Taylor Garcia,4393 EW,24
P1763-887,Clothing,Running Sneakers,"Great quality, very happy with this purchase.",5,20-03-2024,C50145,CHRIS HERNANDEZ,6214 SK,47
P5209-644,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,08-07-2024,C10844,A. Garcia,9814-70,74
P8561-259,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,"Dec 07, 2021",C29938,ALEX DE VRIES,7595 AY,77
P6676-938,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,01/17/2020,C38205,Casey De Vries,,43
P1840-605,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,2021-01-07,C96812,Morgan Smith,04069,39
P6447-330,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,07/26/2022,C61133,CASEY TAYLOR,6561-14,51
P5903-242,Electronics,Bluetooth Portable Speaker,"Average experience, nothing special.",3,"May 25, 2020",C95023,MORGAN HERNANDEZ,6735 PP,33
P2663-645,Office,Desk Organizer,"Very disappointed, would not recommend.",1,"Aug 15, 2021",C79249,Taylor Garcia,3772 LE,24
P8240-599,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,2020-08-13,C82141,JAMIE TAYLOR,8188 ID,31
P3883-301,Pet Supplies,Cat Scratching Post,"Great quality, very happy with this purchase.",5,02-09-2020,C43967,sam lee,5506-30,49
P6900-266,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,09 Jul 2022,C90158,J. Johnson,4312 OD,30
P6698-225,Groceries,Organic Almond Butter,"Not very satisfied, has several problems.",2,20 Jul 2020,C93287,Morgan  Dubois,8966,
P6190-963,Office,Wireless Mouse,Good product overall with minor issues.,4,16 Oct 2023,C18396,ALEX DE VRIES,03990,28
P7874-761,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,2023-07-25,C63685,taylor garcia,6643 QI,70
P8487-641,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,18-10-2022,C20225,pat taylor,5371 SR,31
P5083-163,Groceries,Gluten-Free Pasta,"Average experience, nothing special.",3,08/27/2024,C16867,Robin Lee,9151-37,31
P8629-749,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,11 Dec 2024,C14938,ROBIN GARCIA,8230 XB,59
P2599-789,Groceries,Organic Almond Butter,"Very disappointed, would not recommend.",1,11/08/2023,C90300,Taylor Johnson,7087 YW,39
P5969-844,Home & Kitchen,Air Purifier,"Average experience, nothing special.",3,"Feb 06, 2021",C59653,S. Johnson,01354,24
P3740-145,Sports,Cycling Helmet,"Great quality, very happy with this purchase.",5,,C83493,Jamie Taylor,6470,53
P3875-487,Home & Kitchen,Electric Kettle,"Not very satisfied, has several problems.",2,"Apr 06, 2021",C45057,JAMIE GARCIA,05642,33
P5402-220,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,04/22/2023,C47587,J. Martins,01036,30
P8798-752,Home & Kitchen,Air Purifier,"Great quality, very happy with this purchase.",5,23-05-2024,C69050,Casey Taylor,6806-99,72
P6389-562,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,27-07-2023,C93515,R. Dubois,,
P2340-728,Toys,Family Board Game,"Not very satisfied, has several problems.",2,"Feb 05, 2020",C76258,Sam  Hernandez,7134 WH,35
P2096-244,Sports,Adjustable Dumbbell Set,"Average experience, nothing special.",3,06/21/2024,C50814,J. Martins,7231 UV,43
P5835-803,Books,Productivity Guidebook,"Average experience, nothing special.",3,15 Jun 2021,C29142,Morgan  Hernandez,04454,29
P7401-144,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,"Feb 01, 2021",C18963,P. Martins,03119,53
P1195-434,Clothing,Running Sneakers,Good product overall with minor issues.,4,2020-05-16,C31615,J. Dubois,6405 NT,67
P7145-957,Groceries,Extra Virgin Olive Oil,Good product overall with minor issues.,4,15 Oct 2022,C67423,Casey  De  Vries,1326-95,20
P2687-315,Beauty,Nourishing Hair Mask,"Not very satisfied, has several problems.",2,07 Dec 2020,C20065,PAT DE VRIES,7735,19
P4502-530,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,09/30/2021,C78565,ALEX GARCIA,6270-85,30
P7860-460,Toys,Plush Teddy Bear,"Very disappointed, would not recommend.",1,09-08-2021,C95974,TAYLOR DE VRIES,9685,38
P8266-552,Beauty,Hydrating Face Serum,Good product overall with minor issues.,4,07/18/2022,C61112,Sam Smith,6511 MB,33
P7767-987,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,17/04/2022,C79219,Casey  Dubois,07159,37
P9916-168,Books,Thriller Novel,"Very disappointed, would not recommend.",1,02-11-2022,C73963,PAT DE VRIES,2894-60,20
P5490-774,Home & Kitchen,Non-Stick Frying Pan Set,"Very disappointed, would not recommend.",1,2024-01-18,C61776,T. Johnson,8286 MA,41
P1263-843,Sports,Running Shorts,,5,2022-09-13,C50102,Jordan Martins,4559-82,55
P6230-949,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,11/04/2021,C33473,Pat  Martins,05170,36
P5578-455,Office,Desk Organizer,"Very disappointed, would not recommend.",1,08/04/2022,C37430,M. De Vries,09609,26
P5288-828,Books,Cookbook: Easy Weeknight Meals,"Average experience, nothing special.",3,30/03/2021,C21355,robin de vries,2458 UM,28
P4371-519,Pet Supplies,Grain-Free Dog Food,"Average experience, nothing special.",3,15 Feb 2021,C61938,S. Johnson,9068 BG,52
P2558-966,Home & Kitchen,Memory Foam Pillow,"Average experience, nothing special.",3,11/04/2021,C18387,Pat  De  Vries,07579,26
P8304-130,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,2023-10-05,C11139,ALEX MARTINS,9423,29
P7498-266,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,02 Nov 2022,C52147,TAYLOR DE VRIES,05646,28
P9993-532,Sports,Adjustable Dumbbell Set,"Great quality, very happy with this purchase.",5,04 Oct 2023,C43615,J. Smith,9138 YO,18
P3875-148,Books,Personal Finance Basics,"Average experience, nothing special.",3,11 Mar 2021,C77578,Jamie  Garcia,5837,42
P1586-554,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,10/10/2023,C44712,J. De Vries,05196,25
P8453-450,Clothing,Waterproof Hiking Jacket,"Not very satisfied, has several problems.",2,"Oct 14, 2024",C62736,TAYLOR LEE,7044,23
P3303-439,Groceries,Dark Chocolate Bar,"Very disappointed, would not recommend.",1,05-05-2024,C31992,Morgan Johnson,08458,23
P1814-173,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,03/11/2022,C45592,CASEY BROWN,08970,18
P4400-607,Groceries,Gluten-Free Pasta,Good product overall with minor issues.,4,"Jun 30, 2023",C51928,Jamie Hernandez,6879,35
P9865-723,Groceries,Extra Virgin Olive Oil,,4,"Apr 22, 2023",C37849,Sam Taylor,9614 DS,25
P6788-374,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,"Apr 16, 2023",C32941,Alex  Hernandez,5048 KS,30
P2208-424,Groceries,Extra Virgin Olive Oil,Good product overall with minor issues.,4,"Nov 24, 2023",C40215,ROBIN SMITH,9665 ME,59
P6055-672,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,21 Nov 2024,C89405,Jordan Dubois,4928-52,50
